Depth,age,Gamma Density,MS Loop (negs removed)
243.7964238,922.4749519,0.8273,12.7
243.804702,922.5008733,1.4259,13.3
243.8129801,922.52678,1.3634,12.6
243.8212583,922.552672,1.3474,11.4
243.8295364,922.5785495,1.466,10.3
243.8378146,922.6044124,1.114,9.4
243.8460927,922.630261,1.3173,9
243.8543709,922.6560951,1.3782,8.7
243.862649,922.6819149,0.4287,8.7
243.8709272,922.7077205,1.4038,8.8
243.8792053,922.7335119,1.3668,9
243.8874834,922.7592891,1.3486,9.2
243.8957616,922.7850523,1.4468,9.3
243.9040397,922.8108014,1.2893,9.4
243.9123179,922.8365366,1.388,9.5
243.920596,922.8622579,1.4079,9.5
243.9288742,922.8879654,1.3292,9.6
243.9371523,922.9136591,1.4382,9.5
243.9454305,922.9393391,1.4104,9.4
243.9537086,922.9650055,1.259,9.4
243.9619868,922.9906583,1.3897,9.4
243.9702649,923.0162976,1.3613,9.3
243.978543,923.0419234,1.3069,9.4
243.9868212,923.0675358,1.3718,9.8
243.9950993,923.0931349,1.3746,9.8
244.0033775,923.1187207,1.4993,9.7
244.0116556,923.1442933,1.564,9.5
244.0199338,923.1698528,1.4529,9.2
244.0282119,923.1953992,1.4631,9.2
244.0364901,923.2209325,1.4229,9.1
244.0447682,923.2464529,1.4573,9.1
244.0530464,923.2719604,1.4597,9.2
244.0613245,923.297455,1.3979,9.2
244.0696026,923.3229369,1.4188,9.3
244.0778808,923.348406,1.4937,9.4
244.0861589,923.3738625,1.4464,9.4
244.0944371,923.3993064,1.3762,9.5
244.1027152,923.4247378,1.4679,9.8
244.1109934,923.4501567,1.2604,9.8
244.1192715,923.4755632,1.4876,10
244.1275497,923.5009573,1.4277,10
244.1358278,923.5263391,1.4664,10
244.144106,923.5517088,1.3275,10.1
244.1523841,923.5770662,1.3807,10.1
244.1606623,923.6024116,1.326,10.2
244.1689404,923.6277449,1.502,10.5
244.1772185,923.6530663,1.4715,10.9
244.1854967,923.6783757,1.4496,11.4
244.1937748,923.7036733,1.5091,12
244.202053,923.7289591,1.4663,12.2
244.2103311,923.7542331,1.516,11.9
244.2186093,923.7794955,1.4943,11.8
244.2268874,923.8047463,1.5387,11.9
244.2351656,923.8299855,1.5149,12.5
244.2434437,923.8552132,1.4712,11.9
244.2517219,923.8804296,1.3286,9.8
244.26,923.9056345,1.2905,8.6
244.2682781,923.9308282,1.3591,8.2
244.2765563,923.9560106,1.3502,8.2
244.2848344,923.9811819,1.4011,8.2
244.2931126,924.006342,1.3992,8.2
244.3013907,924.0314911,1.369,8.3
244.3096689,924.0566292,1.3741,8.5
244.317947,924.0817563,1.3968,8.8
244.3262252,924.1068726,1.3851,9.2
244.3345033,924.1319781,1.3962,9.5
244.3427815,924.1570729,1.3798,9.6
244.3510596,924.1821569,1.3565,9.1
244.3593377,924.2072304,1.3883,8.5
244.3676159,924.2322932,1.3687,8.2
244.375894,924.2573456,1.3413,8.4
244.3841722,924.2823876,1.3407,9
244.3924503,924.3074191,1.3376,9.8
244.4007285,924.3324404,1.3802,10.7
244.4090066,924.3574514,1.3917,12.6
244.4172848,924.3824522,1.3886,15.4
244.4255629,924.4074429,1.3532,19
244.4338411,924.4324235,1.4014,22.2
244.4421192,924.4573941,1.422,24.7
244.4503974,924.4823548,1.4411,25.6
244.4586755,924.5073056,1.4444,24.1
244.4669536,924.5322466,1.4959,19.5
244.4752318,924.5571778,0.6383,13.8
244.5167184,924.6819779,1.1303,10
244.5241833,924.7044086,1.3019,8.4
244.5316483,924.7268317,1.1335,7.6
244.5391132,924.7492472,0.693,7.4
244.5465781,924.7716553,0.8125,8
244.554043,924.7940559,0.8341,9.7
244.5615079,924.8164491,0.7997,13.2
244.5697193,924.8410732,0.7284,18.5
244.5771842,924.863451,1.1896,24.5
244.5846491,924.8858215,1.2329,26.6
244.5921141,924.9081848,1.1184,26.1
244.599579,924.9305409,1.2034,27.7
244.6070439,924.9528899,1.291,31.5
244.6145088,924.9752319,1.2052,34.8
244.6219737,924.9975667,1.2471,33.1
244.6294386,925.0198946,1.293,28.6
244.6369036,925.0422155,1.3519,26.5
244.6443685,925.0645295,1.3829,26
244.6518334,925.0868367,1.3622,27.4
244.6592983,925.109137,1.2933,30.2
244.6667632,925.1314306,1.2896,33
244.6742281,925.1537175,1.3892,34
244.681693,925.1759976,1.4385,31.1
244.689158,925.1982711,1.4173,27.5
244.6966229,925.2205381,1.4017,25.5
244.7040878,925.2427985,1.4368,25.4
244.7115527,925.2650524,1.4819,25.8
244.7190176,925.2872998,1.4425,24
244.7264825,925.3095409,1.3034,22
244.7339474,925.3317755,1.3307,21.9
244.7414124,925.3540039,1.4355,21.5
244.7488773,925.376226,1.3387,18.8
244.7563422,925.3984418,1.3307,15.1
244.7638071,925.4206515,1.2771,11.9
244.771272,925.442855,1.3197,9.7
244.7787369,925.4650524,1.2953,8
244.7862019,925.4872438,1.2921,6.9
244.7936668,925.5094292,1.3125,6.3
244.8011317,925.5316087,1.3297,6.3
244.8085966,925.5537822,1.3386,6.9
244.8160615,925.5759498,1.3076,8.4
244.8235264,925.5981117,1.3394,9.1
244.8309913,925.6202677,1.2672,7.7
244.8384563,925.642418,1.3431,7.1
244.8459212,925.6645627,1.3329,7.1
244.8533861,925.6867017,1.3171,7.3
244.860851,925.7088351,1.3303,7
244.8683159,925.7309629,1.3518,6.8
244.8757808,925.7530853,1.3619,6.8
244.8832457,925.7752022,1.361,6.8
244.8907107,925.7973137,1.3454,7
244.8981756,925.8194198,1.3495,7.1
244.9056405,925.8415205,1.3409,6.9
244.9131054,925.863616,1.3598,6.7
244.9205703,925.8857063,1.3392,6.4
244.9280352,925.9077914,1.3488,6.4
244.9355001,925.9298713,1.3529,6.3
244.9429651,925.9519462,1.332,6.2
244.95043,925.974016,1.3468,6.2
244.9578949,925.9960807,1.2864,6.2
244.9653598,926.0181406,1.3134,6.2
244.9728247,926.0401955,1.3305,6.1
244.9802896,926.0622455,1.3565,6.2
244.9877546,926.0842907,1.3406,6.1
244.9952195,926.1063311,1.3535,6.2
245.0026844,926.1283668,1.3554,6.2
245.0101493,926.1503978,1.3498,6.2
245.0176142,926.1724241,1.3522,6.2
245.0250791,926.1944459,1.3465,6.3
245.032544,926.2164631,1.3138,6.6
245.040009,926.2384757,1.3225,7.2
245.0474739,926.260484,1.3668,8.1
245.0549388,926.2824878,1.366,8.8
245.0624037,926.3044872,1.3722,10.4
245.0698686,926.3264823,1.367,13.6
245.0773335,926.3484731,1.3278,19.2
245.0847984,926.3704596,1.4149,28.1
245.0922634,926.392442,1.623,37.2
245.0997283,926.4144202,1.7261,37.9
245.1071932,926.4363944,1.441,28.3
245.1146581,926.4583644,1.3469,18.6
245.122123,926.4803305,1.3454,12.7
245.1295879,926.5022925,1.3409,9.5
245.1370529,926.5242507,1.3361,7.9
245.1445178,926.546205,1.3543,7.4
245.1519827,926.5681554,1.3491,7.3
245.1594476,926.5901021,1.3566,7.2
245.1669125,926.612045,1.3625,7.2
245.1743774,926.6339842,1.30469999,7.3
245.1818423,926.6559198,1.2184,7.2
245.1893073,926.6778518,1.3156,7.3
245.1967722,926.6997802,1.0468,7.5
245.2042371,926.7217051,1.2546,7.9
245.211702,926.7436265,1.3526,8.6
245.2191669,926.7655445,1.3489,10.2
245.2266318,926.7874591,1.3258,13.4
245.2340967,926.8093704,1.3636,19.4
245.2415617,926.8312784,1.3813,28.3
245.2490266,926.8531831,1.7061,34.4
245.2564915,926.8750846,1.5594,30.4
245.2639564,926.896983,1.3731,21.3
245.2714213,926.9188783,1.3678,15.1
245.2788862,926.9407705,1.4259,12.1
245.2863511,926.9626597,1.3735,10.9
245.2938161,926.9845459,1.3846,10.2
245.301281,927.0064292,1.395,9.5
245.3087459,927.0283097,1.385,9.2
245.3162108,927.0501872,1.3187,9.1
245.3236757,927.072062,1.377,8.8
245.3311406,927.093934,1.3525,8.4
245.3386056,927.1158034,1.0852,7.8
245.3460705,927.13767,1.1635,6.9
245.3535354,927.1595341,0.5674,5.7
245.3610003,927.1813956,0.7305,4.8
245.3684652,927.2032546,0.4371,4.5
245.3759301,927.2251111,0.4869,4.5
245.383395,927.2469651,0.4565,4.6
245.39086,927.2688168,0.4262,4.9
245.3983249,927.2906662,0.5507,5.2
245.4057898,927.3125132,0.8203,5.3
245.4132547,927.334358,0.456,5.1
245.4207196,927.3562006,0.068,5.1
245.4281845,927.378041,0.3231,5.8
245.4356494,927.3998793,0.5836,7
245.4431144,927.4217156,1.1991,8.1
245.4505793,927.4435498,1.0508,8.9
245.4580442,927.4653821,1.043,9.7
245.4655091,927.4872124,1.1435,10.5
245.472974,927.5090408,1.3903,11.1
245.4804389,927.5308674,1.313,11.7
245.4879039,927.5526921,1.378,12.3
245.4953688,927.5745152,1.4089,12.9
245.5028337,927.5963365,1.4354,14.1
245.5102986,927.6181561,1.1195,15.7
245.5177635,927.6399742,1.4787,16.9
245.5252284,927.6617907,1.4086,16.3
245.5326933,927.6836056,1.4315,14.8
245.5401583,927.7054191,1.3596,13.6
245.5476232,927.7272311,1.431,13.2
245.5550881,927.7490417,1.3471,13.9
245.562553,927.770851,1.3544,14.7
245.5700179,927.792659,1.1357,14.3
245.5774828,927.8144657,1.2841,13.7
245.5849477,927.8362712,1.422,13.4
245.5924127,927.8580756,1.4265,13.2
245.5998776,927.8798788,1.4088,13.3
245.6073425,927.9016809,1.3373,13.4
245.6148074,927.9234821,1.4664,13.7
245.6222723,927.9452822,1.3977,13.8
245.6297372,927.9670814,1.4398,13.9
245.6372021,927.9888797,1.3993,13.6
245.6446671,928.0106772,1.4349,13.1
245.652132,928.0324738,1.3426,13.1
245.6595969,928.0542697,1.4204,13.1
245.6670618,928.0760649,1.4491,12.9
245.6745267,928.0978594,1.466,12.8
245.6819916,928.1196533,1.4077,12.7
245.6894566,928.1414466,1.4557,12.7
245.6969215,928.1632394,1.3891,12.8
245.7043864,928.1850317,1.3761,13.6
245.7118513,928.2068236,1.3237,14.6
245.7193162,928.228615,1.3889,15.2
245.7267811,928.2504061,1.3453,14.7
245.734246,928.2721969,1.2733,13.9
245.741711,928.2939875,1.287,13.7
245.7491759,928.3157778,1.2639,13.7
245.7566408,928.3375679,1.2629,13.2
245.7641057,928.3593579,1.3868,13.2
245.7715706,928.3811479,1.4195,14.5
245.7790355,928.4029378,1.4305,16.6
245.7865004,928.4247277,1.3787,20.8
245.7939654,928.4465177,1.3114,28.2
245.8014303,928.4683078,1.4122,38.6
245.8088952,928.490098,1.7957,44.3
245.8163601,928.5118884,1.4728,39.1
245.823825,928.533679,1.286,30.2
245.8312899,928.55547,1.4527,23.8
245.8387549,928.5772612,1.4209,20.6
245.8462198,928.5990528,1.4354,19.5
245.8536847,928.6208449,1.3709,19.2
245.8611496,928.6426374,1.444,19.1
245.8686145,928.6644304,1.418,18.4
245.8760794,928.6862239,1.2699,17.2
245.8835443,928.7080181,1.3237,16.1
245.8910093,928.7298129,1.428,15.2
245.8984742,928.7516084,1.1694,15.1
245.9059391,928.7734046,1.4244,15.8
245.913404,928.7952016,1.3887,16.9
245.9208689,928.8169994,1.4389,17.8
245.9283338,928.8387981,0.3071,19.4
245.9357987,928.8605977,1.1406,22.8
245.9432637,928.8823983,1.3775,27.5
245.9507286,928.9041999,1.3608,31.7
245.9581935,928.9260025,1.1972,34.7
245.9656584,928.9478062,1.5114,35.5
245.9731233,928.9696111,0.9131,33.1
245.9805882,928.9914171,0.587,30
245.9880532,929.0132244,0.54479,30.2
245.9955181,929.0350329,1.1008,31.8
246.002983,929.0568428,1.0976,32.1
246.0104479,929.078654,1.0658,30.8
246.0179128,929.1004667,1.2183,28.1
246.0253777,929.1222808,0.9652,23.6
246.0328426,929.1440964,1.2665,18.4
246.0403076,929.1659135,1.3258,14.5
246.0477725,929.1877323,1.3445,12.4
246.0552374,929.2095526,1.3275,11.3
246.0627023,929.2313747,1.2931,10.7
246.0701672,929.2531985,0.9474,10.5
246.0776321,929.2750241,1.3484,10.5
246.085097,929.2968514,1.3278,10.9
246.092562,929.3186807,1.319,11.3
246.1000269,929.3405118,1.3464,11.6
246.1074918,929.3623449,1.3647,12.3
246.1149567,929.38418,1.2418,13.6
246.1224216,929.4060172,1.361,14.6
246.1298865,929.4278564,1.3307,13.8
246.1373514,929.4496978,1.231,12.1
246.1448164,929.4715413,1.3216,10.9
246.1522813,929.4933871,1.3517,10.4
246.1597462,929.5152352,1.2794,10
246.1672111,929.5370855,1.3189,10.1
246.174676,929.5589382,1.367,10.4
246.1821409,929.5807934,1.3055,11.1
246.1896059,929.6026509,1.3565,12
246.1970708,929.624511,1.2548,12.9
246.2045357,929.6463736,1.3638,14.2
246.2120006,929.6682388,1.3105,16.4
246.2194655,929.6901067,1.3173,18.9
246.2269304,929.7119772,1.373,19.6
246.2343953,929.7338504,1.346,18.8
246.2418603,929.7557264,1.2871,17.8
246.2493252,929.7776052,1.2769,16.9
246.2567901,929.7994869,1.2231,17
246.264255,929.8213714,1.307,17.8
246.2717199,929.843259,1.3283,19
246.2791848,929.8651495,1.3321,20.4
246.2866497,929.887043,1.3232,20.1
246.2941147,929.9089397,1.2929,19.7
246.3015796,929.9308394,1.241,20.6
246.3090445,929.9527424,1.3705,20.4
246.3165094,929.9746485,1.3527,18
246.3239743,929.9965579,1.3274,15.7
246.3314392,930.0184707,1.3575,14.7
246.3389042,930.0403868,1.2387,14.5
246.3463691,930.0623062,1.3143,14.9
246.353834,930.0842292,1.3355,15.3
246.3612989,930.1061556,1.2794,16.3
246.3687638,930.1280856,1.3508,17.7
246.3762287,930.1500191,1.3603,19.2
246.3836936,930.1719563,1.3912,20
246.3911586,930.1938971,1.3319,20.3
246.3986235,930.2158416,1.32279,20.6
246.4060884,930.23779,1.3638,20.2
246.4135533,930.2597421,1.3945,19.2
246.4210182,930.2816981,1.4081,17.8
246.4284831,930.3036579,1.4143,15.9
246.435948,930.3256217,1.2711,14.3
246.443413,930.3475895,1.29459,13.7
246.4508779,930.3695614,1.4163,13.2
246.4583428,930.3915373,1.4128,12.2
246.4658077,930.4135173,1.1198,10.6
246.4732726,930.4355015,-0.0028,10
246.4807375,930.4574899,0.6976,11
246.4882024,930.4794826,1.2718,12.6
246.4956674,930.5014796,1.421,13.4
246.5031323,930.5234809,1.4099,13.4
246.5105972,930.5454866,1.1421,13.2
246.5180621,930.5674968,1.3952,13
246.525527,930.5895115,1.2334,13.3
246.5329919,930.6115306,1.3481,14.3
246.5404569,930.6335544,1.4309,15.1
246.5479218,930.6555828,1.4034,15.1
246.5553867,930.6776158,1.2662,14.9
246.5628516,930.6996536,1.463,14.1
246.5703165,930.7216961,1.3075,12
246.5777814,930.7437434,1.1351,9.3
246.5852463,930.7657955,1.1762,7.2
246.5927113,930.7878526,1.1955,5.7
246.6001762,930.8099146,1.2252,4.8
246.6076411,930.8319815,1.1095,4.5
246.615106,930.8540535,1.2405,4.3
246.6225709,930.8761306,1.0566,4.2
246.6300358,930.8982128,1.1714,4.3
246.6375007,930.9203001,1.2674,4.5
246.6449657,930.9423927,1.0681,4.4
246.6524306,930.9644905,0.8048,4.1
246.6598955,930.9865936,1.1224,4
246.6673604,931.008702,1.2509,3.6
246.6748253,931.0308159,0.8153,3.7
246.6822902,931.0529351,1.2252,3.8
246.6897552,931.0750599,1.2772,4
246.6972201,931.0971902,1.2936,4
246.704685,931.119326,1.2559,4.1
246.7121499,931.1414675,1.2906,4.1
246.7196148,931.1636146,1.3074,4.2
246.7270797,931.1857674,1.2825,4.2
246.7352911,931.2101422,1.2553,4.2
246.742756,931.2323071,1.2563,4.1
246.750221,931.2544779,1.2206,4.1
246.7576859,931.2766546,1.2701,4.2
246.7651508,931.2988373,1.2789,4.3
246.7726157,931.3210259,1.2443,4.4
246.7800806,931.3432205,1.2882,4.4
246.7875455,931.3654212,1.2609,4.5
246.7950105,931.387628,1.2751,4.3
246.8024754,931.409841,1.2665,4.5
246.8099403,931.4320602,1.264,4.5
246.8174052,931.4542857,1.2564,4.7
246.8248701,931.4765174,1.2658,4.8
246.832335,931.4987555,1.2419,5
246.8397999,931.521,1.1802,5.3
246.8472649,931.5432509,1.2523,5.5
246.8547298,931.5655083,0.6607,6.2
246.8621947,931.5877722,1.264,7.9
246.8696596,931.6100427,1.3085,11.1
246.8771245,931.6323197,1.3127,17.4
246.8845894,931.6546035,1.3009,29.5
246.8920543,931.6768939,1.2626,49.5
246.8995193,931.6991912,1.7587,69
246.9069842,931.7214952,2.2693,68.3
246.9144491,931.743806,1.2194,47.4
246.921914,931.7661237,-0.0172,26.7
246.9293789,931.7884484,-0.2429,15.4
246.9368438,931.81078,-0.2153,11.2
246.9443087,931.8331187,0.6481,11.1
246.9517737,931.8554644,1.2349,12.7
246.9592386,931.8778172,1.3653,15.1
246.9667035,931.9001772,1.3793,20
246.9741684,931.9225444,1.1267,30.5
247.011,932.0329883,0.3531,49
247.021,932.0629538,0.9243,68.6
247.031,932.0928966,1.3275,80.2
247.041,932.1228167,1.2325,87.1
247.051,932.1527141,1.2443,89
247.061,932.1825889,1.2623,72.5
247.071,932.212441,1.2667,52.9
247.081,932.2422705,1.2478,39.1
247.091,932.2720774,1.1786,29
247.101,932.3018618,1.0425,22.1
247.111,932.3316236,1.0038,18.2
247.121,932.3613628,1.0075,16.8
247.131,932.3910796,1.2913,16.7
247.141,932.4207739,1.3769,16.9
247.151,932.4504456,1.383,16.7
247.161,932.480095,1.31679999,16.3
247.171,932.5097219,0.9511,16.4
247.181,932.5393264,1.235,18
247.191,932.5689085,1.3749,20.6
247.201,932.5984683,1.2814,22.8
247.211,932.6280057,1.4676,23
247.221,932.6575207,1.3958,22.2
247.231,932.6870135,1.3891,22
247.241,932.7164839,1.4113,22.5
247.251,932.7459321,1.446,23.7
247.261,932.7753581,1.1076,24.5
247.271,932.8047618,1.3697,25.1
247.281,932.8341434,1.3501,26.2
247.291,932.8635027,1.405,27.5
247.301,932.8928399,1.439,28.5
247.311,932.9221549,1.4228,28.3
247.321,932.9514478,1.4064,27.2
247.331,932.9807186,1.3856,25.9
247.341,933.0099673,1.3673,24.5
247.351,933.0391939,1.3269,24
247.361,933.0683985,0.4554,25.3
247.371,933.0975811,1.3599,27.3
247.381,933.1267417,1.6157,27.3
247.391,933.1558803,1.3916,25
247.401,933.1849969,1.4337,22.6
247.411,933.2140916,1.315,21
247.411,933.2140916,1.1853,21.4
247.421,933.2431643,0.648,24.4
247.416,933.2286307,1.0461,29.1
247.426,933.2576925,0.7304,33.5
247.436,933.2867324,1.4683,34.4
247.446,933.3157504,1.2729,31.5
247.456,933.3447466,1.4857,28.1
247.466,933.373721,1.4213,26
247.476,933.4026736,1.4093,26.5
247.486,933.4316043,0.4891,30.1
247.496,933.4605133,0.8382,33.8
247.506,933.4894005,1.1899,33.4
247.516,933.5182661,1.1966,29.3
247.526,933.5471099,1.2193,25.5
247.536,933.575932,1.4004,23.5
247.546,933.6047324,1.4451,22.3
247.556,933.6335112,1.431,21.1
247.566,933.6622684,1.2916,19.5
247.576,933.691004,1.1107,18
247.586,933.7197179,1.0311,16.6
247.596,933.7484103,1.2998,15.9
247.606,933.7770812,1.3872,16.1
247.616,933.8057305,1.3648,17.7
247.626,933.8343584,1.4163,19.1
247.636,933.8629647,1.3283,18.3
247.646,933.8915496,1.3387,16.6
247.656,933.920113,1.3868,14.8
247.666,933.948655,1.4058,13.3
247.676,933.9771757,1.3927,13
247.686,934.0056749,1.3143,13.3
247.696,934.0341527,1.4036,14.1
247.706,934.0626093,1.2925,15.9
247.716,934.0910444,1.3665,18.1
247.726,934.1194583,1.4065,18.4
247.736,934.1478509,1.414,17.9
247.746,934.1762223,1.3602,20
247.756,934.2045724,1.4082,25.4
247.766,934.2329013,1.4137,35.2
247.776,934.261209,1.5281,47.8
247.786,934.2894955,1.6577,56.1
247.796,934.3177608,1.6787,54.4
247.806,934.346005,1.6024,44.1
247.816,934.3742281,1.4055,31.6
247.826,934.4024301,1.428,22.2
247.836,934.430611,1.2501,16.9
247.846,934.4587708,0.9542,14.5
247.856,934.4869096,1.0122,13.5
247.866,934.5150274,1.2211,13.1
247.876,934.5431242,1.1542,13.1
247.886,934.5712,1.2725,13.5
247.896,934.5992549,1.3998,14.2
247.906,934.6272888,1.3614,14.7
247.916,934.6553018,1.3588,14.6
247.926,934.6832939,1.3371,14.3
247.936,934.7112651,1.334,14.1
247.946,934.7392155,1.3039,13.9
247.956,934.767145,1.2647,13.7
247.966,934.7950538,1.2902,13.5
247.976,934.8229417,1.3034,13
247.986,934.8508088,1.3242,12.4
247.995,934.8758715,0.7359,12.1
248.005,934.9036993,1.3869,12.3
248.015,934.9315063,1.377,12.7
248.025,934.9592926,1.3252,13.1
248.035,934.9870583,1.3788,13.8
248.045,935.0148033,1.3012,14.9
248.055,935.0425276,1.4204,16.7
248.065,935.0702314,1.4255,18.9
248.075,935.0979145,1.3542,21.3
248.085,935.1255771,1.408,23.3
248.095,935.1532192,1.4236,24.7
248.105,935.1808407,1.4463,24.7
248.115,935.2084416,1.4278,24
248.125,935.2360221,1.393,23.4
248.135,935.2635822,1.3319,22.7
248.145,935.2911217,1.4837,20.4
248.155,935.3186409,1.387,16.9
248.165,935.3461396,1.3806,14.1
248.175,935.3736179,1.2329,12.3
248.185,935.4010759,1.3053,11.1
248.195,935.4285135,1.3723,10.4
248.205,935.4559308,1.3489,10.3
248.215,935.4833278,1.3635,11
248.225,935.5107045,1.3329,12.6
248.235,935.5380609,1.316,13.7
248.245,935.5653971,1.2393,13.1
248.255,935.592713,1.1844,12.1
248.265,935.6200088,1.2094,12.1
248.275,935.6472843,1.2486,13
248.285,935.6745397,1.3309,14.1
248.295,935.7017749,1.295,14.3
248.305,935.7289901,1.2543,14.3
248.315,935.7561851,1.33,14.4
248.325,935.78336,1.3608,14.8
248.335,935.8105148,1.3545,15
248.345,935.8376496,1.3467,15.4
248.355,935.8647644,1.352,15.5
248.365,935.8918592,1.3054,15.6
248.375,935.918934,1.3059,16.1
248.385,935.9459888,1.2846,17.4
248.395,935.9730237,1.481,18.3
248.405,936.0000387,1.2062,18.4
248.415,936.0270338,1.1274,19.2
248.425,936.0540089,1.2729,20.8
248.435,936.0809643,1.378,22.9
248.445,936.1078997,1.3795,25.3
248.455,936.1348154,1.3644,27.9
248.465,936.1617112,1.4259,31
248.475,936.1885873,1.5235,33.2
248.485,936.2154436,1.5157,32.9
248.495,936.2422802,1.4332,30.9
248.505,936.2690971,1.3607,28.7
248.515,936.2958942,1.3655,26
248.525,936.3226717,1.34,22.7
248.535,936.3494295,1.3234,18.9
248.545,936.3761677,1.2325,15.3
248.555,936.4028862,1.2634,13
248.565,936.4295852,1.3083,11.2
248.575,936.4562646,1.2488,9.9
248.585,936.4829244,1.196,8.8
248.595,936.5095647,1.2283,7.9
248.605,936.5361854,1.1724,7.3
248.615,936.5627867,1.2954,7.2
248.625,936.5893685,1.2474,7.3
248.635,936.6159309,1.2118,7.6
248.645,936.6424738,1.3078,7.9
248.655,936.6689973,1.2953,7.9
248.665,936.6955013,1.2983,7.9
248.675,936.7219861,1.3146,8
248.685,936.7484514,1.358,8.2
248.695,936.7748975,1.3571,8.6
248.705,936.8013242,1.3332,8.6
248.715,936.8277316,1.2727,8.6
248.725,936.8541198,1.2958,8.6
248.735,936.8804887,1.3006,9.2
248.745,936.9068383,1.3409,10.1
248.755,936.9331688,1.3928,11.7
248.765,936.9594801,1.4195,13.3
248.775,936.9857721,1.3821,15.1
248.785,937.0120451,1.3325,17.7
248.795,937.0382989,1.2903,21.6
248.805,937.0645336,1.406,25.6
248.815,937.0907492,1.4684,27.7
248.825,937.1169457,0.6072,28.7
249.5163837,938.8830625,1.3577,30.5
249.5243632,938.9029408,1.3781,32.4
249.5323428,938.9228079,1.3227,31.2
249.5403224,938.9426637,1.3102,26.9
249.5483019,938.9625084,1.0511,24.2
249.5562815,938.9823418,1.1754,25.2
249.5642611,939.0021641,1.1696,29.3
249.5722407,939.0219752,0.5282,34.7
249.5802202,939.0417751,1.1982,34.1
249.5881998,939.0615639,1.3183,26.5
249.5961794,939.0813415,1.3071,18.1
249.604159,939.1011081,1.2967,12.4
249.6121385,939.1208634,1.2248,9.4
249.6201181,939.1406077,0.9662,7.7
249.6280977,939.1603409,1.0283,7
249.6360772,939.180063,1.1335,6.5
249.6440568,939.199774,1.2053,5.7
